log_id,timestamp_seconds,frame_number,student_id,behaviour_name,confidence,risk_score,risk_label,phone_detected,body_rotation,head_yaw,head_pitch,explanation,created_at
6775,20.367,611,1,Hand Movement,1.0,100.0,Critical,0,-40.8284,3.2953,16.673,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6776,20.367,611,1,Communication Gestures,0.78,100.0,Critical,0,-40.8284,3.2953,16.673,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6777,20.367,611,51,Head Turning,1.0,100.0,Critical,0,-132.2768,171.4039,138.8156,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 30x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6778,20.367,611,51,Body Rotation,1.0,100.0,Critical,0,-132.2768,171.4039,138.8156,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 30x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6779,20.367,611,51,Hand Movement,1.0,100.0,Critical,0,-132.2768,171.4039,138.8156,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 30x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6780,20.367,611,51,Looking Away,0.85,100.0,Critical,0,-132.2768,171.4039,138.8156,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 30x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6781,20.367,611,51,Communication Gestures,0.78,100.0,Critical,0,-132.2768,171.4039,138.8156,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 30x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6782,20.4,612,1,Body Rotation,1.0,100.0,Critical,0,-47.5988,5.2391,15.9127,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6783,20.4,612,1,Hand Movement,1.0,100.0,Critical,0,-47.5988,5.2391,15.9127,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6784,20.4,612,1,Communication Gestures,0.78,100.0,Critical,0,-47.5988,5.2391,15.9127,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6785,20.4,612,51,Head Turning,1.0,100.0,Critical,0,-102.3008,74.4115,29.37,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 31x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6786,20.4,612,51,Body Rotation,1.0,100.0,Critical,0,-102.3008,74.4115,29.37,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 31x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6787,20.4,612,51,Hand Movement,1.0,100.0,Critical,0,-102.3008,74.4115,29.37,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 31x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6788,20.4,612,51,Looking Away,0.85,100.0,Critical,0,-102.3008,74.4115,29.37,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 31x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6789,20.4,612,51,Suspicious Leaning,1.0,100.0,Critical,0,-102.3008,74.4115,29.37,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 31x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6790,20.4,612,51,Communication Gestures,0.78,100.0,Critical,0,-102.3008,74.4115,29.37,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 31x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6791,20.433,613,1,Body Rotation,1.0,100.0,Critical,0,-52.3453,8.1335,18.0884,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6792,20.433,613,1,Hand Movement,1.0,100.0,Critical,0,-52.3453,8.1335,18.0884,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6793,20.433,613,1,Communication Gestures,0.78,100.0,Critical,0,-52.3453,8.1335,18.0884,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6794,20.433,613,55,Head Turning,1.0,100.0,Critical,0,80.5918,-179.0077,83.9807,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 14x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6795,20.433,613,55,Body Rotation,1.0,100.0,Critical,0,80.5918,-179.0077,83.9807,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 14x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6796,20.433,613,55,Hand Movement,1.0,100.0,Critical,0,80.5918,-179.0077,83.9807,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 14x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6797,20.433,613,55,Suspicious Leaning,1.0,100.0,Critical,0,80.5918,-179.0077,83.9807,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 14x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6798,20.433,613,55,Communication Gestures,0.78,100.0,Critical,0,80.5918,-179.0077,83.9807,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 14x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6799,20.467,614,1,Body Rotation,1.0,100.0,Critical,0,-47.2747,10.6774,23.2009,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6800,20.467,614,1,Hand Movement,1.0,100.0,Critical,0,-47.2747,10.6774,23.2009,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6801,20.467,614,1,Communication Gestures,0.78,100.0,Critical,0,-47.2747,10.6774,23.2009,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6802,20.467,614,55,Head Turning,1.0,100.0,Critical,0,76.7949,-81.1011,52.7606,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 15x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6803,20.467,614,55,Body Rotation,1.0,100.0,Critical,0,76.7949,-81.1011,52.7606,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 15x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6804,20.467,614,55,Hand Movement,1.0,100.0,Critical,0,76.7949,-81.1011,52.7606,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 15x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6805,20.467,614,55,Suspicious Leaning,1.0,100.0,Critical,0,76.7949,-81.1011,52.7606,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 15x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6806,20.467,614,55,Communication Gestures,0.78,100.0,Critical,0,76.7949,-81.1011,52.7606,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 15x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6807,20.5,615,1,Body Rotation,1.0,100.0,Critical,0,-46.1289,10.6985,24.1867,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6808,20.5,615,1,Hand Movement,1.0,100.0,Critical,0,-46.1289,10.6985,24.1867,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6809,20.5,615,1,Communication Gestures,0.78,100.0,Critical,0,-46.1289,10.6985,24.1867,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6810,20.533,616,1,Body Rotation,1.0,100.0,Critical,0,-52.5581,9.6734,21.8233,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6811,20.533,616,1,Communication Gestures,0.78,100.0,Critical,0,-52.5581,9.6734,21.8233,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 199x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6812,20.567,617,1,Body Rotation,1.0,100.0,Critical,0,-47.1974,11.7783,24.2525,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 200x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6813,20.567,617,1,Hand Movement,0.7751,100.0,Critical,0,-47.1974,11.7783,24.2525,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 200x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6814,20.567,617,1,Communication Gestures,0.78,100.0,Critical,0,-47.1974,11.7783,24.2525,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 200x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6815,20.6,618,1,Body Rotation,1.0,100.0,Critical,0,-43.14,9.9952,21.9956,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 200x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6816,20.6,618,1,Hand Movement,1.0,100.0,Critical,0,-43.14,9.9952,21.9956,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 200x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6817,20.6,618,1,Communication Gestures,0.78,100.0,Critical,0,-43.14,9.9952,21.9956,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 200x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6818,20.633,619,1,Body Rotation,0.9885,100.0,Critical,0,-39.5402,8.9621,20.9257,Score increased by 0.05 points due to 'Body Rotation' (confidence: 0.99) with 262x repetition bonus and temporal duration weight x1.0 → Risk Level: Critical,2026-07-26 00:41:45
6819,20.667,620,1,Body Rotation,1.0,100.0,Critical,0,-40.2216,8.8632,19.9055,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 201x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6820,20.667,620,1,Hand Movement,0.6829,100.0,Critical,0,-40.2216,8.8632,19.9055,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 201x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6821,20.667,620,1,Communication Gestures,0.78,100.0,Critical,0,-40.2216,8.8632,19.9055,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 201x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6822,20.667,620,53,Head Turning,1.0,100.0,Critical,0,-155.3538,177.5056,150.1323,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 18x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6823,20.667,620,53,Body Rotation,1.0,100.0,Critical,0,-155.3538,177.5056,150.1323,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 18x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6824,20.667,620,53,Hand Movement,1.0,100.0,Critical,0,-155.3538,177.5056,150.1323,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 18x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6825,20.667,620,53,Communication Gestures,0.78,100.0,Critical,0,-155.3538,177.5056,150.1323,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 18x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6826,20.7,621,1,Body Rotation,1.0,100.0,Critical,0,-42.8283,10.8486,23.4832,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 202x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6827,20.7,621,1,Paper Interaction,0.75,100.0,Critical,0,-42.8283,10.8486,23.4832,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 202x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6828,20.7,621,1,Communication Gestures,0.78,100.0,Critical,0,-42.8283,10.8486,23.4832,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 202x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6829,20.7,621,53,Head Turning,1.0,100.0,Critical,0,171.2171,178.9624,152.5083,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 19x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6830,20.7,621,53,Body Rotation,1.0,100.0,Critical,0,171.2171,178.9624,152.5083,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 19x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6831,20.7,621,53,Hand Movement,0.6215,100.0,Critical,0,171.2171,178.9624,152.5083,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 19x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6832,20.7,621,53,Communication Gestures,0.78,100.0,Critical,0,171.2171,178.9624,152.5083,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 19x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6833,20.733,622,1,Body Rotation,1.0,100.0,Critical,0,-46.6717,9.6852,21.8415,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 202x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
6834,20.733,622,1,Hand Movement,0.5978,100.0,Critical,0,-46.6717,9.6852,21.8415,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 202x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
